OBJECTID,坡度,剖面曲率,平面曲率,岩性,TWI,降雨,NDVI,距河流距离,距断层距离,斜坡单元,斜坡结构,灾害类别
181263,4,5,6,1,6,2,5,2,5,107,4,0
1296302,7,4,6,2,5,1,7,5,2,87,1,0
645735,2,5,6,2,2,1,9,2,2,94,4,0
995644,5,5,6,5,6,2,8,5,1,90,1,0
2598451,2,6,7,3,1,4,6,2,1,48,4,0
2288884,5,4,6,3,4,8,9,1,4,55,4,0
2462808,7,5,7,3,5,8,9,3,4,10,5,0
2063570,5,6,6,3,5,5,8,1,3,71,4,0
1490052,4,5,5,2,5,3,5,2,1,1,4,0
652051,7,6,5,2,3,2,2,1,2,94,4,0
291265,5,7,5,2,7,2,6,1,5,107,4,0
2132187,6,6,7,3,4,5,6,3,3,57,4,0
2648089,5,3,6,3,2,8,9,1,2,48,4,0
1110241,4,4,6,4,3,3,2,2,2,86,4,0
2361390,4,6,6,2,5,6,8,0,4,54,4,0
2149719,7,6,5,3,4,4,8,3,1,58,4,0
223606,4,6,5,2,6,2,7,5,4,107,4,0
1074585,4,5,5,2,2,2,8,3,2,90,1,0
2729294,3,7,3,3,6,4,7,3,1,47,1,0
628375,5,6,6,2,2,3,8,4,1,96,4,0
1822066,1,6,5,3,3,1,9,2,4,76,5,0
1992411,6,7,6,3,4,6,6,3,3,73,4,0
3415255,2,5,6,3,1,5,5,2,2,23,4,0
3535063,5,5,5,3,5,7,8,2,4,20,4,0
2511344,6,6,6,3,6,5,8,3,3,10,5,0
2637555,7,5,6,3,7,4,9,1,1,49,4,0
3243575,2,6,6,3,4,6,5,3,3,20,4,0
2314922,3,6,6,3,5,4,9,3,2,67,4,0
1425662,2,6,5,2,4,4,9,4,2,1,4,0
3075858,6,6,5,3,4,4,7,3,2,19,4,0
1099498,2,6,5,6,4,1,8,1,2,113,4,0
1165495,3,6,5,2,7,1,7,4,2,86,4,0
568367,3,5,5,2,4,2,5,4,2,96,4,0
3440577,2,5,6,3,3,5,9,5,2,20,4,0
2840102,7,6,5,3,6,5,8,3,1,29,4,0
1496778,5,6,6,2,5,2,7,3,1,5,4,0
2263907,1,4,7,3,3,8,9,4,2,58,4,0
2525296,3,7,5,3,4,3,7,4,2,11,4,0
342440,1,7,3,2,4,1,8,4,5,107,4,0
444089,3,8,4,2,4,2,6,4,4,105,4,0
3552402,6,6,5,3,1,7,7,2,2,24,3,0
1199221,5,6,5,2,2,3,1,3,3,89,4,0
2353286,3,5,6,2,4,7,9,2,3,63,1,0
2979633,6,5,6,3,3,5,4,2,1,42,4,0
3135348,8,6,6,3,1,4,6,2,3,23,4,0
1508395,5,6,6,2,4,3,7,5,3,5,4,0
3373048,4,6,4,3,3,5,9,2,1,23,4,0
2443286,2,5,6,3,6,8,9,2,4,10,5,0
175411,2,7,5,1,3,3,8,1,5,107,4,0
2922649,2,6,5,3,3,4,3,1,1,13,4,0
2803658,4,6,6,3,5,7,9,3,1,29,4,0
957973,3,6,5,5,3,2,7,4,1,91,4,0
629697,6,6,6,2,7,3,6,3,2,96,4,0
253891,6,6,5,2,3,2,5,3,5,107,4,0
964897,4,6,4,5,5,3,9,4,1,91,4,0
2914739,7,5,6,3,7,4,7,3,2,19,4,0
177198,4,5,6,1,3,3,7,2,5,107,4,0
1415390,2,6,5,2,4,2,8,5,3,1,4,0
894793,8,6,6,4,3,3,8,2,2,91,1,0
2207015,4,6,7,3,1,3,9,4,2,66,4,0
7366,6,7,4,2,2,1,9,1,5,107,1,0
3406772,4,6,6,3,2,6,9,3,1,26,4,0
750995,3,5,6,2,5,1,9,3,2,94,4,0
2198932,5,6,6,3,6,3,9,1,4,57,4,0
2449715,6,7,4,3,5,5,9,2,3,10,5,0
592826,4,5,6,2,7,2,8,4,1,96,4,0
2698484,5,6,6,3,6,6,6,2,1,32,4,0
1237388,6,6,4,2,6,1,6,1,3,87,1,0
1995644,7,7,3,3,1,7,6,3,3,72,4,0
1730478,3,6,6,3,4,1,2,4,1,75,4,0
2914435,3,5,6,3,7,4,9,1,1,28,4,0
1647012,5,4,4,2,3,2,9,5,1,109,1,0
1845539,5,6,7,3,2,1,7,2,3,110,4,0
2186955,5,4,6,3,4,4,9,1,4,57,4,0
2564708,4,4,6,3,3,4,8,2,2,12,4,0
88337,6,7,5,1,3,1,7,2,5,107,1,0
236059,4,4,6,2,1,2,9,1,5,107,4,0
3371225,3,6,6,3,2,5,9,5,3,23,4,0
1929815,3,5,7,3,4,2,6,3,3,72,4,0
46028,7,6,6,1,2,1,9,2,5,107,1,0
3304255,2,5,5,3,1,6,6,2,1,118,3,0
1854827,5,6,7,3,2,1,7,2,3,110,4,0
1977249,6,5,6,3,5,6,6,3,2,71,4,0
140673,4,6,5,1,8,3,4,2,5,107,4,0
2951812,6,7,5,3,3,3,9,1,1,19,4,0
905886,7,4,5,1,5,2,8,2,1,93,4,0
1662397,5,5,6,3,2,2,2,1,3,80,1,0
2318583,3,5,6,3,8,4,6,1,4,53,4,0
1465075,5,5,5,2,3,2,9,5,2,1,1,0
2090647,7,6,6,3,3,5,8,4,2,58,4,0
1447281,4,6,6,2,6,2,8,5,2,85,4,0
402522,8,5,5,2,1,3,9,5,4,107,4,0
3374800,5,6,6,3,3,6,8,5,3,23,4,0
2809069,4,6,5,3,6,3,8,5,1,29,4,0
1151417,4,4,6,6,3,2,6,1,2,90,1,0
3560032,2,6,6,3,1,7,8,2,2,43,4,0
2766718,5,5,5,3,1,4,8,3,1,29,4,0
795128,7,5,5,2,3,1,7,1,2,91,1,0
1804690,4,5,6,3,5,3,8,2,4,76,5,0
2932802,4,5,6,3,2,3,8,2,3,28,4,0
3466403,5,6,6,3,7,8,8,1,1,23,4,0
2960205,2,6,6,3,4,3,3,3,2,34,1,0
1602094,5,6,5,2,7,2,8,4,1,5,5,0
2755657,6,7,5,3,8,5,8,4,1,47,1,0
352477,4,6,5,2,4,1,8,5,5,97,4,0
616368,5,6,6,2,1,3,7,2,2,94,4,0
1276729,1,7,5,2,4,1,7,2,3,87,1,0
110421,4,5,6,1,5,1,8,1,5,107,4,0
805892,5,6,5,4,2,2,7,2,2,98,4,0
3481825,4,6,6,3,1,7,7,1,1,23,4,0
3220198,2,5,6,3,2,7,8,4,2,22,4,0
2723232,4,4,5,3,6,4,9,3,1,32,4,0
3461588,4,5,6,3,3,8,8,1,3,20,4,0
749370,6,6,6,2,1,2,8,3,1,100,1,0
549274,3,7,6,2,3,3,7,3,3,96,4,0
3342188,8,5,6,3,3,6,4,3,2,23,4,0
471553,4,6,6,2,3,2,8,3,5,97,4,0
1577102,6,7,4,2,2,3,7,5,1,80,1,0
2202047,1,5,6,3,6,2,9,3,3,58,4,0
1599692,3,4,7,2,3,4,8,4,2,81,4,0
1205732,5,5,5,2,7,1,1,4,2,89,4,0
1482623,6,4,7,2,4,4,7,5,2,1,1,0
2071879,7,7,4,3,1,4,6,1,2,71,4,0
1678307,6,5,6,2,2,2,3,5,1,109,1,0
513001,5,6,6,2,7,2,6,3,3,97,4,0
1429430,3,6,6,2,3,2,9,3,2,1,4,0
2369923,7,6,5,2,8,6,7,1,4,51,4,0
821330,7,7,4,1,5,1,6,1,2,91,1,0
3467218,4,5,6,3,5,8,7,5,3,20,4,0
60733,6,6,6,1,2,1,8,2,5,107,1,0
1605182,4,3,7,2,2,2,7,5,1,84,5,0
1151562,8,6,6,2,6,3,9,3,2,88,4,0
2152027,6,7,7,3,5,4,8,3,1,58,4,0
1414313,4,5,5,2,5,4,8,4,1,85,4,0
2596250,7,7,6,3,4,5,9,3,2,45,5,0
3253172,4,6,5,3,4,7,6,1,1,118,3,0
426115,6,6,5,2,7,2,8,5,5,97,4,0
2326646,4,6,6,3,8,8,9,2,4,65,4,0
3396233,4,6,6,3,7,6,9,2,1,39,4,0
3140686,3,8,5,3,3,5,9,2,1,41,4,0
3245262,8,5,6,3,3,6,8,1,1,41,4,0
3603158,1,6,5,3,3,7,9,1,5,120,5,0
622936,5,5,6,2,1,1,7,2,2,94,4,0
2937573,7,5,5,3,6,5,8,1,1,19,4,0
2053714,7,5,6,3,6,5,8,1,1,58,4,0
2170171,8,5,4,3,4,4,7,3,2,69,4,0
966201,4,6,5,4,2,3,9,2,1,91,4,0
3193138,1,6,6,3,5,6,7,2,1,22,4,0
950425,4,6,5,5,1,4,7,4,1,91,1,0
1099537,2,6,4,4,6,1,8,2,2,86,4,0
2599074,6,5,5,3,2,4,9,2,1,48,4,0
1841552,3,6,6,3,3,3,4,3,4,112,4,0
3320739,4,2,7,3,4,6,9,3,2,118,3,0
2982242,2,6,6,3,2,5,8,1,3,23,4,0
663062,4,6,5,4,6,3,7,1,2,94,4,0
1658898,4,4,6,3,2,2,9,1,3,80,1,0
1093086,5,6,6,6,3,4,7,1,2,113,4,0
2227149,5,5,5,3,6,4,9,4,2,57,4,0
2254148,5,5,6,3,7,5,9,0,5,68,1,0
3301883,1,6,6,3,6,6,4,1,1,20,4,0
3596515,9,6,6,3,3,6,6,1,3,25,4,0
3614897,1,6,6,3,3,6,8,1,4,25,4,0
165623,5,5,7,2,4,3,7,5,5,107,4,0
2458628,5,6,6,3,5,8,9,2,3,10,5,0
810875,3,6,6,4,2,1,4,1,2,0,0,0
1386311,2,6,6,4,6,3,7,4,2,86,5,0
2091909,2,6,5,3,5,4,8,1,2,72,4,0
565057,5,7,4,2,2,3,8,3,3,94,4,0
1056804,5,7,5,2,1,3,7,2,1,90,1,0
2794116,8,6,6,3,5,6,8,2,1,29,4,0
702821,7,6,4,2,7,3,3,4,1,96,4,0
1650388,6,6,5,2,1,2,6,5,1,77,5,0
2056710,6,5,6,3,6,5,5,1,3,71,4,0
8522,5,6,6,2,4,2,8,1,5,107,1,0
2949591,3,6,5,3,6,3,8,1,1,19,4,0
908325,6,6,5,4,2,3,8,2,1,91,1,0
165539,3,5,6,1,5,3,5,4,5,107,4,0
3059864,3,5,6,3,1,4,9,2,1,16,3,0
1037401,4,5,6,6,5,1,8,5,1,90,1,0
1900619,4,5,6,3,5,3,6,4,3,73,4,0
1777531,3,4,6,3,2,3,8,3,2,75,4,0
2348864,4,5,7,2,6,8,9,2,4,55,1,0
2648496,4,4,7,3,3,4,8,1,1,49,4,0
453587,3,5,6,2,4,2,8,4,4,105,4,0
2293954,6,6,6,3,3,8,8,4,1,62,4,0
1413224,3,6,6,2,1,2,5,4,3,1,4,0
1891036,4,4,6,3,7,2,9,1,3,110,4,0
2485751,7,6,6,3,1,8,9,3,4,10,5,0
1624287,6,4,7,2,5,4,7,5,1,81,4,0
61638,8,4,6,2,4,1,5,2,5,106,4,0
2563248,5,6,6,3,4,6,9,3,2,12,4,0
3121448,8,6,5,3,7,4,3,2,2,41,4,0
1512375,1,6,6,2,3,2,9,4,1,81,4,0
1870817,4,5,5,3,2,3,8,3,3,110,4,0
2754492,6,5,4,3,8,5,6,3,1,47,1,0
2341862,4,6,5,3,7,4,9,2,3,62,4,0
667510,4,6,5,2,2,1,7,2,1,0,0,0
2281197,8,7,5,3,4,4,8,2,4,70,4,0
1561168,8,5,6,2,7,3,5,5,1,3,4,0
3338816,3,5,6,3,1,6,5,3,1,118,3,0
542949,5,4,5,2,5,2,7,3,3,96,4,0
2767836,3,5,5,3,3,4,7,4,1,47,1,0
720913,3,6,6,2,3,2,8,4,1,100,1,0
3207884,9,5,6,3,6,4,8,1,1,20,4,0
2733078,3,5,6,3,7,5,8,3,1,31,4,0
3051997,3,6,6,3,7,4,8,1,1,42,4,0
2154732,4,7,4,3,5,4,9,4,2,58,4,0
539883,1,6,6,2,1,2,8,4,3,96,4,0
661464,3,6,4,4,3,1,6,3,2,96,4,0
2533023,3,6,4,3,5,3,9,4,2,10,5,0
1256149,3,5,6,2,4,1,7,4,2,87,1,0
1170243,5,5,6,1,3,3,1,2,2,86,4,0
3041469,3,5,6,3,5,5,8,2,3,16,1,0
892394,6,7,5,1,6,2,9,2,2,91,1,0
2087041,8,6,6,3,4,4,5,4,2,59,4,0
883803,5,4,7,1,4,3,7,1,1,93,4,0
1738035,1,5,5,3,2,1,6,3,2,7,1,0
2509843,6,5,6,3,2,4,7,4,4,50,4,0
3029428,5,6,5,3,6,4,8,3,2,13,3,0
177386,5,6,6,2,4,2,7,5,5,107,4,0
2060125,8,4,6,3,4,5,5,1,3,71,4,0
3251372,2,6,6,3,2,7,9,4,2,23,4,0
2507432,5,5,6,3,2,4,8,3,2,10,5,0
1646338,6,6,6,2,6,2,3,5,1,109,1,0
515581,3,6,6,2,3,3,7,5,3,96,4,0
810466,3,6,4,4,1,1,7,2,1,98,4,0
1472756,3,5,6,2,4,2,7,3,1,3,4,0
1068419,5,6,5,2,5,4,8,3,2,90,1,0
1647112,5,6,5,2,3,2,8,3,1,7,1,0
1927245,3,6,6,3,6,2,6,3,2,74,5,0
2481382,5,5,4,3,3,7,7,3,3,10,5,0
1648664,4,5,5,3,5,2,6,3,1,84,4,0
11942,3,0,0,2,3,2,7,1,5,107,1,0
3063393,2,5,6,3,2,4,9,1,1,13,3,0
1971069,7,7,3,3,1,6,6,3,3,71,4,0
2220902,4,5,5,3,5,4,8,4,1,66,1,0
2345400,9,5,6,2,1,5,9,0,4,65,4,0
841845,5,5,6,4,3,1,4,1,2,93,4,0
586489,4,6,5,2,4,3,9,3,2,96,4,0
1575579,5,5,7,2,2,2,7,5,1,5,4,0
2968331,6,6,4,3,5,3,9,2,1,34,1,0
1435889,8,5,6,2,4,4,8,4,2,1,4,0
1577731,2,5,5,2,2,2,7,5,1,5,4,0
501746,5,6,6,2,2,2,8,5,3,105,4,0
632611,2,6,6,2,1,1,7,3,2,96,4,0
1579997,7,5,7,2,2,2,7,2,1,80,1,0
2925040,3,5,5,3,2,3,5,2,1,19,4,0
3460805,5,6,5,3,3,8,9,1,1,23,4,0
3615815,1,5,6,3,5,7,8,2,3,25,4,0
3268345,3,6,6,3,5,6,8,2,1,38,4,0
898718,7,6,6,1,3,2,8,2,1,93,4,0
78455,5,6,6,1,2,1,8,3,5,107,1,0
439356,2,6,6,2,2,1,7,5,4,105,4,0
1776765,3,5,5,3,5,3,8,3,2,4,1,0
2989218,1,6,6,3,3,5,7,1,1,23,4,0
2533305,6,6,5,3,7,5,6,2,4,12,4,0
2351444,5,7,5,2,6,4,9,1,4,63,1,0
3311984,1,6,6,3,4,8,8,1,1,20,4,0
1815844,3,6,6,3,4,1,8,1,3,76,5,0
2862661,6,6,6,3,3,6,7,4,2,28,4,0
2545300,7,6,5,3,3,4,8,3,3,50,4,0
319421,2,6,5,2,4,1,8,5,5,97,4,0
3357233,5,7,5,3,4,6,8,2,2,23,4,0
1456174,5,6,6,2,3,4,7,5,3,1,4,0
2396048,3,4,7,2,4,8,5,0,5,0,0,0
2800904,2,7,5,3,2,7,7,2,2,19,4,0
291881,3,0,0,2,4,2,8,1,5,107,4,0
1420165,4,5,5,2,4,1,8,4,1,85,4,0
1376436,3,6,5,2,2,4,9,5,2,85,4,0
2481938,5,5,6,3,6,6,8,3,3,10,5,0
1399411,3,6,5,1,4,2,7,4,2,1,4,0
3446459,1,6,6,3,1,6,8,1,1,23,4,0
973001,7,5,6,6,5,2,8,4,1,91,4,0
1594768,6,7,5,2,7,2,4,4,1,80,1,0
2940855,6,6,5,3,5,3,5,2,2,34,1,0
1078907,5,5,7,4,4,3,6,2,2,113,4,0
3406537,3,4,7,3,6,5,9,2,2,20,4,0
2762308,7,2,2,3,2,6,8,2,1,33,4,0
1107219,4,5,6,1,1,1,8,1,2,113,4,0
1957926,7,5,6,3,2,7,8,3,2,73,4,0
1340141,5,6,5,2,5,1,8,5,2,2,5,0
2966671,5,6,6,3,5,3,5,1,1,19,4,0
3312744,2,7,6,3,2,6,8,4,2,118,3,0
1428171,4,6,5,2,3,2,9,3,1,85,5,0
2215540,1,6,6,3,2,5,9,5,1,58,4,0
862189,1,5,6,2,5,1,8,1,3,91,1,0
3048283,7,7,5,3,4,5,8,2,1,42,4,0
3039714,2,5,6,3,4,5,9,3,1,23,4,0
934404,6,6,5,4,3,3,9,3,1,91,1,0
369076,4,7,3,2,3,1,5,2,5,107,4,0
754161,4,5,6,4,6,1,8,3,1,99,4,0
2623495,6,5,6,3,6,8,9,3,3,45,5,0
909696,4,5,5,4,5,3,8,3,2,91,1,0
245222,1,5,7,2,4,2,7,2,5,107,4,0
762238,2,5,6,2,1,1,7,4,1,99,4,0
2595509,6,5,6,3,3,4,9,2,3,45,5,0
757940,3,5,6,2,6,2,8,3,2,94,4,0
3440674,3,6,6,3,2,6,8,2,3,20,4,0
2209072,6,5,6,3,3,4,9,4,1,69,4,0
132020,4,7,6,1,2,2,8,3,5,107,4,0
3182334,7,5,7,3,1,4,8,3,1,17,1,0
1327983,5,6,4,1,3,1,8,2,3,86,5,0
535447,1,5,5,2,7,3,8,4,3,96,4,0
609826,2,6,3,2,1,1,4,3,2,96,4,0
2121536,8,5,5,3,4,4,8,2,2,58,4,0
904649,7,6,6,1,6,3,9,2,1,93,4,0
637708,5,5,6,2,1,3,8,3,2,96,4,0
224037,1,6,4,2,1,2,8,2,5,107,4,0
51285,6,8,3,2,3,1,6,2,5,106,4,0
2227597,3,5,6,3,6,7,8,4,2,67,4,0
475678,3,6,4,2,6,2,8,3,5,97,4,0
2837280,4,7,3,3,3,4,9,4,1,34,1,0
476631,5,5,5,2,3,2,9,4,3,105,4,0
3025988,3,6,5,3,5,4,7,2,2,42,4,0
1792899,1,4,7,3,3,1,8,1,3,77,5,0
2803377,3,6,6,3,2,3,8,2,2,31,4,0
2497907,6,6,6,3,6,5,9,4,4,10,5,0
2695375,7,6,5,3,2,5,8,2,1,47,1,0
2796141,3,6,7,3,2,7,9,5,3,29,4,0
213329,1,4,6,2,2,3,6,3,5,107,4,0
903209,4,5,6,4,5,3,8,3,2,91,1,0
3609249,4,6,5,3,3,7,8,1,3,25,4,0
2107383,8,7,5,3,6,5,7,3,1,58,4,0
2201090,4,4,6,3,2,3,9,4,3,60,4,0
766796,4,5,6,2,4,1,8,3,1,102,4,0
1783570,3,5,3,3,3,1,8,1,2,8,1,0
461646,5,6,6,2,2,3,8,1,4,105,4,0
2316833,6,4,4,3,6,6,9,3,2,55,4,0
749795,6,6,6,2,8,2,6,3,2,94,4,0
748667,2,6,6,2,5,2,6,3,2,94,4,0
234271,5,4,5,2,3,3,8,2,5,107,4,0
1957219,5,5,5,3,2,7,6,2,2,71,4,0
1504786,3,6,6,2,6,3,8,5,3,5,4,0
2753281,3,3,7,3,4,4,4,2,1,33,4,0
3437220,7,6,5,3,4,5,7,1,2,21,4,0
1364992,3,5,6,2,2,4,8,5,2,2,5,0
2287731,4,3,8,3,6,5,9,4,2,64,1,0
1300024,6,5,5,2,6,1,6,4,2,87,1,0
3019767,5,5,5,3,7,6,9,2,2,18,4,0
3587806,2,7,6,3,5,6,6,2,3,43,4,0
953552,6,6,6,1,1,3,9,2,1,92,5,0
2691763,5,6,4,3,3,4,9,4,3,32,5,0
1754442,3,6,6,3,5,1,5,2,2,82,5,0
441817,7,6,5,2,5,3,7,5,4,105,4,0
1471055,4,6,4,2,8,4,8,3,2,1,4,0
2970895,5,6,5,3,1,4,9,1,3,28,4,0
503248,1,6,5,2,1,1,4,1,4,97,4,0
2294762,2,6,6,3,5,7,8,1,4,53,4,0
2870729,3,5,6,3,3,6,9,2,1,19,4,0
1739503,4,6,5,3,3,1,8,2,1,8,1,0
2167657,2,6,6,3,5,3,8,4,1,58,4,0
56454,6,7,5,2,3,3,6,2,5,106,4,0
1048726,4,6,7,2,3,4,7,2,1,90,1,0
2648627,5,6,5,3,5,6,8,1,1,49,4,0
1530718,5,6,7,2,1,4,9,5,2,5,4,0
2089047,2,6,5,3,7,5,8,1,2,58,4,0
3113062,4,7,6,3,2,3,6,1,1,23,4,0
1287114,6,6,6,1,2,1,8,2,3,2,5,0
2177960,5,6,6,3,5,2,9,2,3,57,4,0
1852733,5,4,7,3,2,1,6,1,3,74,5,0
2142669,9,4,6,3,4,4,8,4,3,58,4,0
1171967,6,6,6,2,6,3,6,4,1,86,4,0
3283571,3,4,5,3,6,7,8,1,2,23,4,0
1494363,4,3,7,2,1,3,7,3,1,1,4,0
896921,7,5,7,1,1,3,9,1,1,93,4,0
2076076,6,5,5,3,5,4,6,1,2,58,4,0
3482396,3,6,6,3,6,8,8,2,1,23,4,0
2584915,6,5,6,3,4,7,6,2,2,48,4,0
847907,3,6,6,1,3,1,8,1,1,98,4,0
853091,3,6,6,4,2,1,6,1,1,93,4,0
2264998,5,7,6,3,2,5,8,4,2,57,4,0
1287976,5,6,5,1,3,1,8,5,2,86,4,0
1369268,2,5,5,2,5,2,9,5,2,1,4,0
1504681,7,3,6,2,2,3,7,2,1,5,4,0
981432,6,6,5,1,4,1,8,1,1,91,4,0
2677286,4,5,6,3,4,7,8,2,1,32,5,0
121480,2,6,5,1,6,2,7,2,5,107,4,0
3557189,2,5,6,3,6,7,8,2,2,43,4,0
9596,4,5,6,2,6,1,8,1,5,107,1,0
3582617,3,6,6,3,5,6,6,1,2,43,4,0
3332425,6,6,6,3,2,6,9,2,1,118,3,0
11388,3,5,5,2,4,1,7,4,5,107,1,0
2800954,3,5,5,3,5,7,8,5,3,19,4,0
2788841,6,5,6,3,6,3,7,5,2,19,4,0
1915451,3,6,6,3,4,2,9,4,4,73,4,0
323008,6,6,5,2,1,1,8,5,5,97,4,0
1075534,4,5,5,1,6,4,5,1,1,113,4,0
454579,4,6,5,2,3,2,7,1,4,105,4,0
1496252,6,6,6,2,6,3,6,5,2,3,4,0
875253,5,6,5,4,4,2,7,2,2,91,1,0
3622623,7,6,6,0,3,8,8,-1,1,25,4,0
2852,3,5,6,2,2,1,7,5,5,107,1,0
2595304,8,3,7,3,6,7,9,1,2,48,4,0
1747684,4,6,5,3,3,2,8,4,1,76,5,0
47577,5,4,6,1,5,3,7,3,5,107,1,0
2813483,5,6,5,3,4,3,7,4,1,29,4,0
1805022,6,6,6,3,2,2,7,1,2,8,1,0
1183175,6,5,6,2,3,2,1,2,3,88,4,0
3619357,5,6,5,0,3,1,7,-1,1,25,4,0
3455432,6,6,5,3,3,8,9,5,3,20,4,0
1670197,5,5,6,3,5,2,8,2,2,75,1,0
1057632,2,6,5,4,4,1,8,2,1,113,4,0
353075,3,5,7,2,3,1,8,5,4,107,4,0
241089,3,5,6,2,4,2,6,4,5,107,4,0
2144790,7,6,6,3,7,4,7,2,3,60,4,0
3241577,2,7,3,3,7,7,8,4,3,20,4,0
1741845,2,6,5,3,4,1,8,2,1,8,1,0
1460858,4,6,5,2,1,1,6,2,2,1,4,0
539054,3,7,4,2,3,2,6,1,3,94,4,0
2686770,4,6,6,3,3,5,9,2,1,45,5,0
775944,3,4,7,2,1,2,9,2,2,94,4,0
822231,5,6,6,1,4,1,8,1,2,98,4,0
903477,7,4,4,1,1,3,8,2,1,93,4,0
1782640,1,4,6,3,5,1,9,1,3,77,5,0
2153029,9,6,5,3,4,4,9,2,3,60,4,0
1903881,5,5,6,3,2,4,4,2,3,74,5,0
915207,3,5,4,4,1,3,7,3,1,92,4,0
1402386,2,6,5,4,5,3,8,4,2,86,5,0
1499072,5,5,6,2,1,2,6,5,2,3,4,0
1715759,3,5,6,3,3,2,8,3,1,8,1,0
1973687,7,6,5,3,3,6,9,3,4,72,4,0
1385807,2,6,7,1,4,2,6,3,2,86,5,0
1403594,4,6,5,2,4,4,7,5,2,1,4,0
206766,4,5,5,1,4,2,8,1,5,107,4,0
1804821,4,6,5,3,1,2,7,1,3,76,5,0
3151046,7,6,5,3,1,4,9,2,2,41,4,0
2020837,8,4,7,3,5,6,9,2,2,58,4,0
3505855,2,8,3,3,2,8,9,1,3,20,4,0
594513,3,6,6,2,1,4,7,3,3,94,4,0
1043959,4,6,5,6,7,3,8,4,1,90,1,0
3468989,4,6,5,3,4,7,7,1,1,23,4,0
2812953,3,5,6,3,2,7,5,3,1,29,4,0
2345786,5,5,6,2,3,8,7,2,4,55,1,0
814557,5,5,5,4,3,1,7,2,1,98,4,0
1597737,2,8,4,2,3,1,6,5,1,81,4,0
3556284,3,6,5,3,3,8,8,3,3,24,3,0
1459793,4,6,6,2,6,3,9,5,3,85,4,0
648058,5,6,5,2,8,2,7,2,2,94,4,0
2562491,4,5,6,3,2,4,8,3,3,12,4,0
634986,5,5,6,2,2,3,8,2,2,0,0,0
603317,1,5,6,2,7,1,6,2,3,96,4,0
1707916,2,4,5,3,4,2,7,1,3,0,0,0
767298,6,5,6,2,5,1,8,2,2,91,1,0
2632536,2,5,7,3,3,4,8,2,4,45,5,0
825331,8,5,6,2,3,1,7,1,3,95,4,0
1560951,6,4,7,2,3,4,5,5,2,4,4,0
3100162,2,6,5,3,2,5,8,1,2,117,0,0
270632,6,6,5,2,7,1,6,5,4,107,4,0
3368832,3,6,5,3,3,5,8,2,2,23,4,0
516891,3,6,5,2,1,3,8,5,3,96,4,0
3052568,6,4,6,3,5,4,8,1,1,16,1,0
2055462,6,6,5,3,6,6,7,1,2,71,4,0
795030,3,5,6,2,3,1,8,2,3,95,4,0
2971361,2,7,6,3,3,3,9,2,1,34,1,0
2981138,5,6,6,3,5,5,8,1,1,42,4,0
1801978,5,6,6,3,5,1,8,1,2,75,1,0
3238228,1,6,5,3,5,6,7,4,2,20,4,0
3055127,2,6,5,3,5,4,6,2,2,36,4,0
2231097,5,5,6,3,4,5,9,5,1,58,4,0
2238758,6,6,5,3,7,8,7,4,2,57,4,0
3067762,3,5,6,3,4,5,5,2,1,16,3,0
2833506,2,3,4,3,7,7,8,2,2,33,4,0
2886708,6,7,5,3,2,3,7,1,1,28,4,0
869530,1,5,3,4,7,1,8,1,1,93,4,0
1929447,4,6,5,3,3,4,8,4,4,73,4,0
2708646,5,6,6,3,3,5,9,1,2,31,4,0
56779,6,4,6,1,7,1,4,5,5,107,1,0
2350679,4,6,6,2,5,4,8,2,4,55,1,0
2007378,7,8,4,3,3,6,8,1,3,71,4,0
372744,4,6,6,2,3,2,6,1,5,107,4,0
3301045,2,5,6,3,6,6,9,4,3,40,1,0
1718902,4,6,6,3,4,1,8,3,1,82,5,0
2757825,5,8,5,3,2,4,8,2,1,33,4,0
271818,4,4,6,2,3,2,4,5,5,107,4,0
2246453,6,6,5,3,3,4,8,2,4,65,4,0
906079,8,6,6,4,1,3,8,3,2,91,1,0
2023303,8,3,7,3,2,6,6,1,1,71,4,0
2481811,5,6,6,3,5,6,8,4,4,10,5,0
3628066,6,7,6,3,4,3,7,3,1,25,4,0
2825090,3,5,6,3,2,3,9,3,1,19,4,0
560638,6,5,5,2,3,3,5,3,3,94,4,0
3295679,2,6,5,3,2,6,6,1,1,118,3,0
2511640,7,6,5,3,3,3,8,3,4,12,4,0
2347681,5,6,5,2,6,5,9,2,4,55,1,0
3224303,2,7,6,3,1,6,8,3,3,22,4,0
1516612,4,6,4,2,4,3,9,5,2,79,4,0
2144619,7,6,5,3,2,4,5,2,2,115,4,0
2187288,5,5,6,3,6,3,9,4,1,58,4,0
1811027,3,6,6,3,1,2,7,2,4,76,5,0
2329047,6,6,5,3,7,8,9,3,1,55,4,0
793812,5,7,5,4,3,3,9,1,1,95,4,0
1033963,3,6,6,6,2,2,2,3,1,113,4,0
1446729,4,6,5,2,5,2,8,5,3,1,4,0
3509179,6,5,5,3,4,7,9,1,1,20,4,0
2346339,3,7,5,3,4,4,9,3,1,61,4,0
3486094,6,2,8,3,7,8,8,4,2,20,4,0
2653315,6,7,5,3,2,8,4,1,2,48,4,0
2708443,4,6,6,3,3,4,8,3,1,47,1,0
3586810,4,5,6,3,2,8,7,1,4,25,4,0
2023695,8,3,7,3,3,6,7,2,3,71,4,0
167959,4,5,4,2,5,3,7,5,5,107,4,0
1731676,3,6,5,3,4,2,9,2,2,8,1,0
